# timestamp tx ty tz qx qy qz qw
1597195469.689480781555 -0.001124667059 -0.000759258858 -0.029189404201 0.999997780859 0.000017052618 0.000187059526 -0.002098331704
1597195469.789541482925 -0.001014265302 -0.000622208316 -0.028401789958 0.999977845411 0.000027767637 -0.000209536587 -0.006653120292
1597195469.889602184296 -0.000660560778 0.000772761881 -0.027788572850 0.999961996794 -0.000105001250 -0.000462400614 -0.008705178196
1597195469.989512920380 -0.000043355470 0.001057412666 -0.026767767708 0.999946023756 -0.000120692953 -0.000648884702 -0.010368893685
1597195470.089573383331 0.000180382558 0.001091476579 -0.025980085732 0.999927695502 0.000508825441 -0.000778712907 -0.011989098021
1597195470.189484119415 0.000276548820 0.000930259538 -0.029054570466 0.999648921467 0.023725590544 -0.002941382884 -0.011422715568
1597195470.289544820786 -0.000635558208 0.001749662104 -0.031505892483 0.997300265371 0.069508669317 -0.002500986255 -0.023547200439
1597195470.389605522156 -0.001547916024 0.000593763798 -0.033583213680 0.992734835406 0.119007309213 -0.011502425484 -0.013509297995
1597195470.489516258240 0.000093840638 -0.000542698786 -0.034402659465 0.988004040741 0.154069109316 -0.010268275284 0.002299468711
1597195470.589576721191 -0.000065470997 -0.000424563359 -0.034819424801 0.984159262946 0.177274676515 -0.001973745569 -0.000581853272
1597195470.689487457275 0.001352119826 -0.000648935709 -0.034326951812 0.981185036158 0.193053139383 -0.002402375127 0.000799241340
1597195470.789548158646 0.002419577662 0.000280608284 -0.034382350455 0.979055229145 0.203573749418 -0.000249857793 0.002919658073
1597195470.889458894730 -0.000748755134 -0.002654991638 -0.036189922073 0.977504925570 0.210879347003 -0.002594885236 -0.002699641426
1597195470.989519596100 -0.001999766148 -0.003308870482 -0.036556527356 0.976517404588 0.215403069347 -0.001888920449 -0.003421729518
1597195471.089580059052 -0.000273963030 -0.001081111945 -0.035475151925 0.975803387529 0.218649495052 0.000226250115 -0.000309857366
1597195471.189490795135 -0.001315523230 -0.002545213006 -0.035890036399 0.975317384588 0.220807036209 -0.000107201019 -0.000490499247
1597195471.289251565933 -0.000767847480 -0.001485904738 -0.035428157457 0.975002531482 0.222192718623 0.000629772689 0.000250561464
1597195471.389312028885 -0.001054410434 -0.001557882597 -0.035334025938 0.974787948911 0.223132077179 0.000636561775 0.000354372987
1597195471.489222764969 -0.001218168532 -0.001602243978 -0.035244584059 0.974629485352 0.223823335669 0.000609815818 0.000329874531
1597195471.589283466339 -0.001275629240 -0.001554266099 -0.036940880870 0.975600260879 0.219553253523 0.000638330441 0.000303931402
1597195471.689194202423 -0.002405029666 -0.002261838894 -0.045227917619 0.982567959658 0.185902238620 0.000748443913 -0.000046482686
1597195471.789254665375 -0.003186801906 -0.001801758423 -0.047869417569 0.992263505894 0.124146067640 0.000875011635 -0.000350877264
1597195471.889315366745 -0.002531668417 -0.000434167925 -0.046106729837 0.999072669622 0.043041557170 0.001049204080 -0.000352620622
1597195471.989226102829 -0.003005516492 0.001304378939 -0.044648148420 0.999270692589 -0.038164013257 0.001225856027 -0.000297157426
1597195472.089286804199 -0.002972950658 0.002432703937 -0.042945625337 0.995234976334 -0.097499554160 0.001006762369 -0.000406509779
1597195472.189197540283 -0.004673747784 -0.000207956632 -0.042328227597 0.990539930792 -0.137210219896 0.001854254570 -0.000750201217
1597195472.289258003235 -0.005857112282 0.002112125861 -0.041493554410 0.986451611555 -0.164044172909 0.001609580248 -0.000369656674
1597195472.389168739319 -0.003058024623 0.004276853259 -0.039751193223 0.983397188605 -0.181463083992 0.000657040154 -0.000828787957
1597195472.489229440689 -0.003008470163 0.002765670938 -0.038994379664 0.983895772512 -0.178736087007 0.001461666466 -0.000619327401
1597195472.589140176773 -0.002310454769 0.002385049794 -0.037722740756 0.986639178564 -0.162912652375 0.001585928843 -0.000289567666
1597195472.689200878143 -0.002518444129 0.002525094903 -0.037914558106 0.988508611465 -0.151156465636 0.001543386341 -0.000256739265
1597195472.789111375809 -0.002347320528 0.001358448983 -0.037550395274 0.989694731101 -0.143181532148 0.001763441160 0.000527595626
1597195472.889172077179 -0.002043576862 -0.000260369938 -0.037082516080 0.990480784879 -0.137634672073 0.001993000677 0.000734694847
1597195472.989232778549 -0.002765839410 -0.000156240812 -0.037484152080 0.990976619501 -0.134019858845 0.001786087605 0.000909356401
1597195473.089143514633 -0.001628565283 -0.001713686134 -0.036709711493 0.991337068647 -0.131327838700 0.001832892496 0.000674991763
1597195473.189203977585 -0.002113429018 0.000103230363 -0.037583576504 0.991526985812 -0.129891592402 0.001342795226 0.000779443167
1597195473.289114713669 -0.002127878051 -0.000045726966 -0.037420308777 0.991672691874 -0.128776221187 0.001221565291 0.000681782363
1597195473.389175415039 -0.002233322435 -0.000003809207 -0.037620711599 0.991767987447 -0.128041664710 0.001086867105 0.000640229409
1597195473.489236116409 -0.002061391115 0.000500220850 -0.037982152465 0.992125608993 -0.125241698580 0.000953993836 0.000618719255
1597195473.589146852493 -0.002428300567 0.000013909551 -0.038825147742 0.994743016051 -0.102396513801 0.000990562051 0.000552055716
1597195473.689207315445 -0.002007745502 -0.000695583696 -0.039801036704 0.997704463857 -0.067707866719 0.001047790378 0.000591371360
1597195473.789118051529 -0.001228578402 -0.000949737264 -0.040924327073 0.999144281133 -0.041345165462 0.001030284304 0.000470410801
1597195473.889178752899 -0.001697162900 -0.002185526075 -0.041921689175 0.999723424704 -0.023477147857 0.001219675958 0.000640325600
1597195473.989089488983 -0.001476565580 -0.003157056979 -0.042916567044 0.999934468214 -0.011354819843 0.001218525025 0.000801586451
1597195474.089150190353 -0.001308536503 -0.003875398038 -0.043566942724 0.999994115646 -0.003061015889 0.001289844476 0.000857412143
1597195474.189060688019 -0.001198890192 -0.003915001307 -0.043789372570 0.999996014860 0.002362978988 0.001250541528 0.000907050502
1597195474.289121389389 -0.001382191816 -0.003536435205 -0.044729587522 0.999981267543 0.005922796091 0.001297874580 0.000837001489
1597195474.389182090759 -0.001189119636 -0.003675160527 -0.044873059612 0.999963074077 0.008453499180 0.001291858561 0.000848489645
1597195474.489092826843 -0.001114229460 -0.003844866416 -0.045079974935 0.999946689800 0.010210134031 0.001317116037 0.000797449975
1597195474.589003324509 -0.001242326876 -0.004101904798 -0.045052097337 0.999934193394 0.011371916844 0.001292819219 0.000785497546
1597195474.689064025879 -0.001645956669 -0.004518292666 -0.045373777655 0.999924741674 0.012169946779 0.001323797646 0.000806810118
1597195474.789124727249 -0.001688297229 -0.005242448044 -0.047505129719 0.999780030795 0.012692451229 -0.012903181499 0.010597151110
1597195474.889035463333 -0.000544101644 -0.003069206317 -0.086768476971 0.998399466393 0.013100069438 -0.045497288275 0.030933645880
1597195474.988945960999 0.009580248092 0.002581135000 -0.150314378677 0.997499223097 0.013475347478 -0.057739485030 0.038469036894
1597195475.089006662369 0.024450426084 0.013886530762 -0.227544635533 0.997276886476 0.013592450521 -0.060064890034 0.040574203322
1597195475.188917398453 0.056267659442 0.034785558035 -0.297703256489 0.997393915567 0.013805908298 -0.058769525642 0.039508441397
1597195475.288978099823 0.100041730346 0.064168358297 -0.365297860579 0.997641315734 0.013985644008 -0.055713837002 0.037578920534
1597195475.389038801193 0.156845802045 0.098936668996 -0.429960011102 0.997949560445 0.014053002686 -0.051816086075 0.034846537092
1597195475.488949298859 0.220941666422 0.140897669905 -0.492641754000 0.998216648126 0.014378971927 -0.048161075208 0.032206822352
1597195475.589010000229 0.296515343979 0.188727304264 -0.553299169285 0.998463961489 0.014553749493 -0.044383035983 0.029800203018
1597195475.688920736313 0.376638887057 0.249154097070 -0.613805245469 0.998693025727 0.014300909852 -0.040589340071 0.027572265310
1597195475.788981437683 0.468190889116 0.308959452747 -0.674280015896 0.998886955129 0.014464716337 -0.036929386929 0.025531220785
1597195475.888891935349 0.568712721484 0.374814863105 -0.730085461168 0.999050699592 0.014656529956 -0.033711685976 0.023375371710
1597195475.988952636719 0.672957878685 0.446119321382 -0.790161560024 0.999210623465 0.014542635096 -0.030362967962 0.021088667457
1597195476.089013338089 0.785742856073 0.517740980455 -0.842297393066 0.999320320909 0.014731933633 -0.027795932362 0.019215943749
1597195476.188924074173 0.904807607882 0.593379166308 -0.897936863050 0.999418599731 0.015029990232 -0.025162156979 0.017419177960
1597195476.288984775543 1.028784002096 0.672994008600 -0.952656698608 0.999495198626 0.015333720694 -0.022883234079 0.015829798841
1597195476.389045476913 1.155397028687 0.758342149145 -1.008011207092 0.999568333130 0.015110977921 -0.020610021035 0.014492507849
1597195476.488955974579 1.287960570602 0.844870234526 -1.063245285555 0.999611814762 0.015387876157 -0.018844246480 0.013576723820
1597195476.589016675949 1.421459530726 0.937324652154 -1.119888362907 0.999658506079 0.015280803850 -0.016871277539 0.012834650415
1597195476.688927412033 1.560995753986 1.028838584533 -1.178874308862 0.999692704508 0.015474797352 -0.015204555186 0.011993694253
